Price,Close,High,Low,Open,Volume
2022-11-25,126.99678802490234,127.36828091683162,126.36523310276806,126.75530489075743,3220500
2022-11-28,124.77710723876953,126.96894970891061,124.62850438652825,126.37455247149344,9906900
2022-11-29,126.82962799072266,126.90392941612279,124.83282855495496,125.06501519499994,7925300
2022-11-30,128.3341827392578,128.3341827392578,123.69974684007548,126.39310598308394,14761200
2022-12-01,126.53244018554688,128.78000522676064,125.78014354555475,128.33419666123606,8858500
2022-12-02,125.52938842773438,125.70585254154965,123.83906288650162,124.90712993323432,8931900
2022-12-05,122.0094223022461,124.98142241834367,121.2942977058466,124.6749343749381,10154500
2022-12-06,122.2137451171875,125.48293667382622,120.61630004812235,123.88549160476107,13966700
2022-12-07,122.13015747070312,123.59757855382638,121.04352583105502,121.95369337877337,11739400
2022-12-08,123.4118423461914,123.5047084954389,122.06514855240347,122.90102892491466,8907300
2022-12-09,122.7431411743164,124.22912707542146,122.5945383327418,122.78028479893656,7957800
2022-12-12,124.6470718383789,125.05570838719136,122.22304294856372,122.9660287984385,8841600
2022-12-13,124.52632141113281,127.32184302722203,123.59757499324388,127.13609657795338,10025400
2022-12-14,123.90406799316406,126.04018767449816,123.30037429433798,124.2476996467037,9966100
2022-12-15,120.82991027832031,122.66882415138843,119.85472374039723,121.80508264469822,12087800
2022-12-16,120.07762908935547,120.64416502282072,119.2789065302331,119.94760514584937,21133700
2022-12-19,120.79276275634766,121.97227473283996,119.89187755317076,120.41197330520147,9017200
2022-12-20,121.37788391113281,122.64097973421485,120.92279301853182,121.63793180074849,8549900
2022-12-21,122.7431411743164,123.50470593717901,122.38093060519519,122.761705900853,8051700
2022-12-22,121.35001373291016,121.94441089000601,119.26033423462137,121.75866443557845,8648200
2022-12-23,121.92581939697266,122.07442221378102,120.40267595354848,121.27569978786684,5091900
2022-12-27,122.35306549072266,122.79885982986059,121.24785492008051,122.19518029085185,5411000
2022-12-28,123.02178192138672,123.90408836460689,121.67508800265485,122.45524592368979,8827700
2022-12-29,123.72760009765625,123.77404025330003,122.88243744819538,123.45825569784986,6585200
2022-12-30,124.54489135742188,124.75849905015316,123.00316901334723,123.34680062837731,9292500
2023-01-03,125.49222564697266,126.99680465081416,124.34987139176953,125.60368486637957,11054800
2023-01-04,126.66244506835938,127.86980411309565,125.91016271319269,126.30023452062926,11687600
2023-01-05,126.6343994140625,126.97121846854928,125.09063946590297,126.92443526838173,8381300
2023-01-06,129.05760192871094,129.46927119741918,125.8297613826689,127.36415593571006,10029100
2023-01-09,128.5242919921875,129.93706729193678,128.06585383105624,129.67509854951157,8482300
2023-01-10,129.6750946044922,129.78736284033732,128.46815396425578,128.91724118386162,9048700
2023-01-11,130.63877868652344,130.7510469312383,129.20730146150316,129.95577546123752,8703700
2023-01-12,130.50778198242188,131.78955857594025,130.25516417944687,130.98493625361903,11001700
2023-01-13,133.80111694335938,134.25021846481084,126.11979347661118,126.8682817361375,20200000
2023-01-17,131.73342895507812,132.42576879069344,130.26451955293916,132.07959887288578,14292900
2023-01-18,127.77581024169922,131.66792315319984,127.62610974765788,129.97447735850375,13392600
2023-01-19,126.0730209350586,127.14896308412474,124.98771358086297,126.60632368325427,13303400
2023-01-20,126.38174438476562,126.76534652660105,124.95026739325698,126.45659462777431,13092500
2023-01-23,128.43075561523438,129.0763266225046,126.13852170014526,126.41919233267363,10487100
2023-01-24,129.53475952148438,131.25627261937325,126.306918893886,127.63547884614114,6945000
2023-01-25,130.16159057617188,130.16159057617188,128.4120107359931,129.16049889971734,8967000
2023-01-26,130.96620178222656,131.04105201989373,129.45052372907986,130.44226439477947,7487600
2023-01-27,131.2843475341797,132.16380589734277,130.7510448279102,131.55566721328483,7489900
2023-01-30,130.1709747314453,131.06914923770393,129.96514009954723,130.2645268428913,6729300
2023-01-31,130.94752502441406,131.05044233640135,129.34763122465296,130.87267477240277,9188700
2023-02-01,130.60134887695312,131.80828963524198,129.2260057484249,129.3102212097713,8841800
2023-02-02,129.99319458007812,131.41532073295403,129.1137220154868,130.98493537803006,11822100
2023-02-03,132.0047607421875,133.16491832027768,129.23537259300392,129.2821415122905,11501200
2023-02-06,132.7813262939453,133.08072734722717,131.01302986715476,131.20014838734193,8406200
2023-02-07,134.39990234375,135.0454732778412,132.0889525563754,132.27608532515177,10447900
2023-02-08,133.45494079589844,134.76478448188698,133.11812180861202,133.46429172357497,6958000
2023-02-09,131.37789916992188,134.1098691885691,130.86331259807156,133.90403455982894,6443100
2023-02-10,131.95797729492188,132.18252806722197,129.66574348140426,130.77911786185686,6582900
2023-02-13,133.3894500732422,133.53913629082413,131.67728815041716,132.2012256025161,7134600
2023-02-14,133.9788818359375,134.5496025163554,132.48191962300058,133.32395997551347,9249400
2023-02-15,134.54026794433594,134.6244691345783,132.20125081830864,132.4912866577396,6728300
2023-02-16,132.68775939941406,134.15665460938595,132.55676074601678,133.70756735568946,8165300
2023-02-17,133.0806884765625,133.63269294656308,131.05042385927098,131.90181501887955,7948800
2023-02-21,130.63877868652344,132.23865827861601,129.81544015534394,131.63051958477524,9996300
2023-02-22,129.63768005371094,130.45165342724934,128.58980497272103,129.97449908349014,11107500
2023-02-23,130.67620849609375,131.14401192635523,129.0576126247328,129.79673576300573,8068000
2023-02-24,131.85507202148438,132.2573904074153,129.98385824338072,130.1522749070487,9126900
2023-02-27,133.00584411621094,134.08178604776816,132.59417490810137,132.95906092870314,10014700
2023-02-28,134.11924743652344,134.5028353944571,132.76260608528156,133.73564520236226,11019800
2023-03-01,133.37074279785156,134.2221483521554,132.66903774729417,132.9497226227623,7139200
2023-03-02,131.98605346679688,133.25846496467713,130.554561979229,133.08071167098598,11106800
2023-03-03,134.40927124023438,134.48412149455592,131.99540407421262,132.39770813043643,9513100
2023-03-06,133.62335205078125,134.76477905908396,133.47365155662766,134.20342362034532,9261300
2023-03-07,129.69378662109375,133.1461773736867,128.93594753417807,132.86549252914128,11747600
2023-03-08,128.92662048339844,129.66574357723047,128.07521486521995,129.1137389890067,10002500
2023-03-09,121.94699096679688,128.5056039910733,120.89911588412114,127.95358511066699,25888100
2023-03-10,125.0438232421875,126.55015052190697,119.58924188979323,120.65584003939338,37599700
2023-03-13,122.79840087890625,125.25905149919646,121.07688767573663,122.7609828858929,42901100
2023-03-14,125.95137786865234,126.80278344929006,122.8358056346661,126.56888175853638,29648100
2023-03-15,120.00093078613281,122.5551477941359,118.56946056980561,122.54578258874533,34280600
2023-03-16,122.33057403564453,123.45329920214157,117.90515127584176,119.76700657989248,24558500
2023-03-17,117.70869445800781,120.2067630119433,117.37187542398125,120.11321089351937,38396000
2023-03-20,118.95304107666016,121.13300650727749,117.89580802374506,118.81269863718325,22875500
2023-03-21,122.14348602294922,123.2474953338056,121.8066669613572,122.18090401813562,17807800
2023-03-22,118.99046325683594,122.24637779200849,118.89690401220554,122.15281140926528,17250200
2023-03-23,118.67236328125,121.18914786159336,117.90516598951037,119.66411134480128,16677600
2023-03-24,116.86664581298828,117.5870598897171,115.18255076099294,117.5402766956732,22311100
2023-03-27,120.21611785888672,121.04880730511766,118.15777870184358,118.62558208233797,18853900
2023-03-28,120.58100128173828,121.0113723876736,119.51440303052466,120.42194984900343,10820500
2023-03-29,120.82427215576172,121.8347293013464,119.54248815785628,121.72246104391301,14595300
2023-03-30,120.4593734741211,121.74115020017166,119.43020743905223,121.5820987599938,12134700
2023-03-31,121.9189224243164,121.94698948681693,120.55294446186731,121.31078370183562,13105200
2023-04-03,121.77857971191406,122.97615522658911,121.07687463958605,121.54467802113805,11775400
2023-04-04,120.15061950683594,122.18088448148947,119.20566181001996,122.09668329861232,11579900
2023-04-05,120.32978057861328,120.8389669536897,119.24538726608121,119.56599382186522,9614700
2023-04-06,120.19775390625,120.77295358102485,119.62255423147514,119.7545665639678,8760200
2023-04-10,120.59381103515625,120.91441041212009,119.01908709602118,119.32083064839517,9477300
2023-04-11,121.1878662109375,121.5839032496469,120.26377259314896,120.98041618281354,10516300
2023-04-12,121.16899871826172,122.98888416618384,120.75409867733731,121.8101974082241,11821000
2023-04-13,121.63105010986328,121.67818606995738,119.59427592213416,121.13128807142968,12450200
2023-04-14,130.81536865234375,131.18311834961358,127.20387065696744,127.43960801132674,43931300
2023-04-17,131.8526153564453,132.06948968813182,129.8064169001238,131.96576467936595,16050500
2023-04-18,133.33303833007812,133.69136370343526,131.0982528743348,132.2675153006867,13760100
2023-04-19,133.16334533691406,133.4273700771713,132.39011974882555,133.17276965325567,9158100
2023-04-20,132.77671813964844,133.36134223133274,131.86205596430952,131.9280693363475,10586200
2023-04-21,132.5220947265625,133.05958276003037,130.86250905774665,131.76774676054222,11842500
2023-04-24,132.70126342773438,133.05016448553388,132.05062604748386,132.44667745236612,7567500
2023-04-25,129.8158721923828,131.97523487518194,129.77816053849872,131.63577243714784,10629300
2023-04-26,127.51506042480469,129.94787192947922,126.35523653606182,129.76870921734252,14416100
2023-04-27,129.23123168945312,130.04216883395972,127.92053246163906,128.24113183804997,9041100
2023-04-28,130.3533477783203,130.4287854670644,127.92996058782079,128.76918509123036,9887300
2023-05-01,133.1444854736328,135.19068445328898,132.7955987132192,134.14400978377853,20415800
2023-05-02,130.99453735351562,134.28543615112628,130.53248693799773,133.3330479873309,14113400
2023-05-03,128.22225952148438,130.7587957914702,128.01480949572795,130.54192145118535,12930900
2023-05-04,126.46836853027344,127.97709332088574,124.29015772517307,127.26045695889117,17089200
2023-05-05,128.9388885498047,130.01385014366008,128.15623892795833,128.65600089073453,11261400
2023-05-08,129.2500762939453,130.09872496666,128.69372523382768,129.64611330042985,7484900
2023-05-09,128.6277618408203,129.1369483076456,127.49622516811013,128.1751356611207,7343600
2023-05-10,128.69374084472656,130.18360274790155,127.17559160824746,130.07987772969736,8133400
2023-05-11,128.28826904296875,129.00490540884266,127.20386859751291,127.29816929303638,7057300
2023-05-12,126.44951629638672,129.17463940067506,125.5348542562513,129.0143397343364,9988600
2023-05-15,127.51506042480469,127.9299605185385,126.31752488584416,126.60983693690174,7639500
2023-05-16,126.65696716308594,128.18454054883412,126.31750481200127,127.73192887680977,6477200
2023-05-17,130.55136108398438,130.68337344420397,127.73195116466597,128.1468368765931,12711500
2023-05-18,131.5414581298828,131.75833249091602,129.90072078418527,130.3816342482053,10999600
2023-05-19,131.2397003173828,132.47497620912503,130.2496148845783,131.81490006956594,13492200
2023-05-22,130.1553192138672,133.5593675074113,129.8064325007541,132.9558803988621,11402500
2023-05-23,128.79747009277344,131.09826919885072,128.6748964405192,129.69326924944642,9514900
2023-05-24,127.61878967285156,128.5711779345227,127.37362796765132,127.67536434418481,8578000
2023-05-25,127.92996215820312,128.4957376365949,126.90215061445058,127.12846368346091,8472500
2023-05-26,129.12750244140625,129.74985254342872,127.8922409405316,128.34485265642655,8579900
2023-05-30,129.6178436279297,129.8630053163132,128.25999405599887,128.99549350941683,7399900
2023-05-31,127.9676513671875,129.0331742549761,126.73237574116204,128.92944926006598,14219900
2023-06-01,129.73098754882812,130.34389893834225,127.72250060847747,128.73146343016603,12248100
2023-06-02,132.45608520507812,133.40845878870135,131.3905479249524,131.5979979155656,12922500
2023-06-05,131.1548614501953,132.1166741078665,130.24963785684446,132.1166741078665,8511900
2023-06-06,131.3905792236328,132.10723004856132,130.32505607795176,130.7682291035425,9329500
2023-06-07,132.66354370117188,133.21045603982884,130.90965736970816,131.58858203919507,9281400
2023-06-08,132.70126342773438,132.85213878309276,131.52257669199528,132.64468876654144,7368100
2023-06-09,132.9652862548828,133.7102243189308,132.21093826512137,132.34295060215618,7249100
2023-06-12,132.9558563232422,133.25760701700966,131.78659396729077,133.0218696831032,7596600
2023-06-13,133.91770935058594,134.7192078963568,132.14495945690786,132.4655588752162,7701600
2023-06-14,133.41793823242188,135.41698669250283,132.6730000236622,134.8417868861988,9068700
2023-06-15,134.92665100097656,135.21896306659968,132.0412276085735,132.56927706754024,9343100
2023-06-16,135.08692932128906,135.75642974325956,134.3702929387251,134.88891799965063,13813500
2023-06-20,134.39859008789062,134.8417775006675,132.993590163527,134.47402777392367,8428600
2023-06-21,134.2005615234375,135.8035725781131,133.60649881485895,134.74745949749948,9926500
2023-06-22,131.61688232421875,134.46459361332046,131.0228195828729,134.19113022294022,10075200
2023-06-23,130.92852783203125,131.23968846733484,129.7686897292003,130.63620143660617,9919500
2023-06-26,131.24913024902344,132.02234128078595,129.83470613866817,130.94737953244658,8429700
2023-06-27,131.25857543945312,131.86206258032288,130.6362252787307,131.06998840573164,8154000
2023-06-28,130.68336486816406,131.26800332928536,130.0893164802942,131.22085297767228,7558600
2023-06-29,135.24725341796875,135.3698414694864,131.87150653170477,132.0789565935336,15423200
2023-06-30,137.142578125,137.6706275449675,135.4641291594173,136.3505039950488,14212800
2023-07-03,138.24581909179688,139.06618050698506,137.6706193532151,137.84978205038647,8021600
2023-07-05,137.3248748779297,138.0749144909716,137.05903695276947,137.60970536548143,8934900
2023-07-06,135.96719360351562,136.13808319116896,134.28670688952792,135.78680049182867,9709500
2023-07-07,137.0400390625,138.46417695781037,135.76781268625524,136.631793152976,8981500
2023-07-10,137.80909729003906,138.60662567253524,137.19197654677242,137.19197654677242,9100100
2023-07-11,139.96426391601562,140.34404269550896,138.34075490580383,138.9388829420023,11260900
2023-07-12,140.65733337402344,142.29034582809894,139.56550022154343,139.99273865133654,11323200
2023-07-13,141.34092712402344,141.81563973153297,140.2775755190674,141.17952657591968,11234900
2023-07-14,142.19544982910156,145.15765251653684,140.90423067279448,143.88542592509552,27028400
2023-07-17,145.62286376953125,145.974146510634,142.74610613872719,142.74610613872719,17262400
2023-07-18,145.88868713378906,146.5912525458151,145.09117340209914,145.62284922322576,13491700
2023-07-19,146.4488525390625,147.3603072014654,144.52152033884386,145.02471458892575,12510000
2023-07-20,148.2527618408203,148.67051131059247,146.60077101209728,146.71469741764201,9935900
2023-07-21,147.11346435546875,148.24328291109748,146.86661896426295,147.9204817486556,10636400
2023-07-24,150.0092010498047,150.7592406807382,146.90457618688498,147.13244347977806,14381400
2023-07-25,148.8888702392578,149.7433471440621,148.07236396901138,149.34459028934816,9944700
2023-07-26,149.7813262939453,150.2465498944333,148.37618094215227,148.7844413440254,8728600
2023-07-27,148.1293487548828,150.74975753368724,147.68311767662203,149.7908431352339,10778400
2023-07-28,148.97434997558594,149.6294558502338,148.52811885769776,149.32563275418968,9103800
2023-07-31,149.97122192382812,151.31940406788237,149.20217528649218,149.23065688560686,8892700
2023-08-01,149.23068237304688,150.0092181806956,148.25277533754436,149.46803873092773,6853900
2023-08-02,147.54067993164062,147.8160213704071,146.15452716177566,147.6925914504718,8299400
2023-08-03,148.442626953125,148.9837917515376,146.54377666648227,147.16089721480998,6084000
2023-08-04,148.1293487548828,149.8193247370734,147.8255256858196,148.49012054054376,6209400
2023-08-07,148.83189392089844,149.72435595551954,148.6799968941956,148.6799968941956,7251800
2023-08-08,147.9964141845703,148.09134801833522,144.87279696598554,146.5153130967039,8623400
2023-08-09,146.0121307373047,147.6546471645129,145.70832213250495,147.4647649756278,6277800
2023-08-10,145.79376220703125,147.57868659613354,145.34753110975566,146.5722979893697,5995100
2023-08-11,146.6387481689453,146.70521489985458,144.91080149736683,145.29056585744866,5180700
2023-08-14,146.9425506591797,147.08495865248776,145.18610814395512,145.84121388733163,5044300
2023-08-15,143.20181274414062,145.51841268094154,142.63215179712807,145.11965581286464,10300300
2023-08-16,142.5941925048828,143.32525406472072,142.1099763152781,142.9834603667389,6978200
2023-08-17,141.11309814453125,143.61007702996244,140.89471987754786,143.24930523862056,9953900
2023-08-18,141.43589782714844,141.93909211178894,139.9832781772117,140.18264939115832,8517500
2023-08-21,141.92010498046875,142.50875858070003,140.53395200684312,142.0815055602974,8327000
2023-08-22,138.97686767578125,142.071988662852,138.47367347055058,141.7112024451096,9673300
2023-08-23,139.91680908203125,140.12568381783115,138.10341767515936,138.9484056565021,7858000
2023-08-24,139.7838897705078,141.8536445600735,139.55603695897915,140.04023867055867,6534000
2023-08-25,139.61300659179688,141.10359692182735,138.47369902043894,139.83137037526237,6695500
2023-08-28,140.09719848632812,141.09409797390742,139.688952550822,140.10670201129946,5094100
2023-08-29,141.23651123046875,141.3219705229853,139.73641742436376,140.23962619289455,6337000
2023-08-30,140.6668243408203,141.60674590504723,139.74588084763434,141.1035517679964,6277300
2023-08-31,138.92941284179688,140.84725610018026,138.57813009907855,140.76179680872136,10933900
2023-09-01,139.3946075439453,140.59087801817347,138.33124152422,138.70151675341523,7903500
2023-09-05,137.85655212402344,140.71433157905065,137.6761589971782,139.7174321060663,7854700
2023-09-06,137.62872314453125,138.17937717105494,136.82170569645103,137.38186324945195,8629200
2023-09-07,136.45140075683594,137.92301282052452,136.13808867976056,136.84066859384592,8373700
2023-09-08,136.55581665039062,136.83114356067955,135.43548747631147,136.1190747211888,7107900
2023-09-11,137.15399169921875,137.71414917581293,136.4229301272596,137.42931867492538,6854200
2023-09-12,138.93890380859375,139.8693510927827,136.76472610689626,137.19196462179704,8363200
2023-09-13,139.00535583496094,140.23010804641115,138.445198408293,139.88831437322602,8325900
2023-09-14,141.70175170898438,142.31887247100772,140.0592496986571,140.3630583164418,10034900
2023-09-15,141.2839813232422,142.15745089014752,140.80926865728838,141.38841868923527,19863400
2023-09-18,141.57830810546875,141.59730066946176,140.27759997003906,140.6668678529469,6512400
2023-09-19,141.39793395996094,142.14798822408656,139.76493541423326,141.93911345334905,7943400
2023-09-20,140.79977416992188,142.65115059807147,140.6478626457967,142.08148962614223,7332000
2023-09-21,139.6984100341797,141.32193334576007,139.21420844367623,140.11615940029756,8052400
2023-09-22,138.3597412109375,140.0497170407574,137.8470579369692,139.84084232137923,7071700
2023-09-25,139.04331970214844,139.10978642093082,136.43240036347447,137.99896065892628,7044700
2023-09-26,137.6002197265625,138.46420033917693,136.93562482727535,137.28692208532036,7468400
2023-09-27,138.40719604492188,138.70151552101606,137.2014220581728,137.84703868802794,6717800
2023-09-28,140.12567138671875,141.34093456697204,138.6255777295449,138.8819266074814,8868100
2023-09-29,137.68565368652344,141.23649484657244,137.5337421697621,141.0845978168907,11917800
2023-10-02,136.49887084960938,138.25529885185617,135.41652665518785,137.50525928635997,9170600
2023-10-03,135.49249267578125,136.32797709928644,135.15069898391258,135.95770180701876,9431100
2023-10-04,136.10012817382812,136.21405457867013,134.75193144348654,135.9482166426515,8128700
2023-10-05,136.67396545410156,136.86526330323926,134.69416114252306,135.8514343223309,8576200
2023-10-06,138.7781219482422,139.52413684251806,135.94708021546916,136.68353605509205,10270600
2023-10-09,138.4625244140625,139.06506603955546,137.2478529186425,137.40088538612426,6964900
2023-10-10,139.30413818359375,140.37535058812693,138.9502634627436,139.0841631890633,11288800
2023-10-11,139.78236389160156,140.81531096828093,138.70160694726084,140.126679583828,8698200
2023-10-12,139.45718383789062,140.55708810280757,138.80681784665097,139.92584022144413,10484400
2023-10-13,141.5517578125,146.4391197639744,141.39872538258095,142.0299732105152,29427000
2023-10-16,141.40829467773438,143.0055323066605,140.327523241417,142.93857514789116,12663500
2023-10-17,141.10223388671875,142.8046795327067,140.39446984525014,141.14049929110934,11482700
2023-10-18,139.55284118652344,141.0544301651543,139.0363603091508,140.20320721701887,9620300
2023-10-19,138.95982360839844,140.61445938931763,138.5676980743661,139.14154779425465,11143600
2023-10-20,136.72178649902344,138.81637238652576,135.9279471456701,138.27121439324483,13332900
2023-10-23,134.8567657470703,137.4199937221178,134.59852530081517,136.7122441498325,10133400
2023-10-24,135.01934814453125,135.55494711247462,134.2446414520433,135.03848084880846,8881400
2023-10-25,134.28289794921875,135.02891291384947,133.43167499757715,134.44550405149027,8242600
2023-10-26,134.62721252441406,135.49756817373063,133.35515763556165,133.6707815939065,9109400
2023-10-27,129.77810668945312,133.03953944875872,129.29989125591192,132.89606606231024,17434700
2023-10-30,131.43272399902344,132.02570644847643,130.1128447725879,130.49542586415146,9855500
2023-10-31,133.0012969970703,133.17346217172832,131.4805751584917,131.71012386004256,9672500
2023-11-01,132.8865203857422,134.40724211494657,132.43699666543975,133.18301164935053,9432000
2023-11-02,135.2584686279297,135.31585215219695,133.16388242830206,133.98641366208327,10186200
2023-11-03,136.76962280273438,137.5060787041398,135.66973307233147,135.99491608553157,9538700
2023-11-06,137.80258178710938,137.90778978205637,136.5687776105512,136.93222606472787,7625100
2023-11-07,137.735595703125,137.97470340564038,136.59745529809166,137.25738029809426,6297900
2023-11-08,138.41468811035156,138.52945515416152,137.36260822883332,137.83126464768748,7618200
2023-11-09,138.00338745117188,139.30413386393238,137.43909680732085,139.10329157766856,7992500
2023-11-10,140.0501708984375,140.0979953626484,137.80256702030007,138.6250981852041,7983300
2023-11-13,139.42848205566406,139.87800570304836,138.83549962463627,139.35196583972888,6676300
2023-11-14,141.9726104736328,142.74731719674958,140.13626482780626,140.2892826861417,9927700
2023-11-15,143.21597290039062,143.6176721402416,141.99174247589872,141.99174247589872,8365300
2023-11-16,144.85145568847656,144.92797191112115,143.5507090914729,143.5507090914729,8126200
2023-11-17,146.1617889404297,146.20003975816704,144.93754386315666,145.56879181066185,7812400
2023-11-20,146.61131286621094,147.0512775814644,145.30100696531474,145.45403943966204,7019000
2023-11-21,146.3052215576172,146.93646939211536,145.9226550728173,146.52519655667834,7083500
2023-11-22,146.64956665039062,147.1756066179995,146.23829373244956,146.72608288149544,5174500
2023-11-24,146.8503875732422,147.7111841021639,146.60172080389682,146.89821203495617,3496900
2023-11-27,146.51565551757812,146.84083852903916,146.05657276057562,146.74518959909054,6259100
2023-11-28,146.8503875732422,147.16601150778249,146.0661218582442,146.54433728743072,6582700
2023-11-29,147.596435546875,148.8493577931611,147.29037062877043,147.45296214377154,9126100
2023-11-30,149.2797393798828,149.3275638445614,147.65380973865382,148.1607169574962,9869800
2023-12-01,150.00662231445312,150.98218594127536,149.0310732816086,149.0310732816086,8916000
2023-12-04,151.1065216064453,151.16390512482474,149.0884518442318,149.2223515851095,9607500
2023-12-05,151.08740234375,151.59430959316785,150.13097136839878,150.40832992990008,9135600
2023-12-06,149.49974060058594,152.2829585612223,149.20324929919488,151.91951007875318,9366000
2023-12-07,149.9587860107422,150.45613413726664,149.34667085270306,149.86315168247214,8130900
2023-12-08,151.6134033203125,151.8620700561412,150.14049182431822,150.40829126104904,7369400
2023-12-11,152.16818237304688,152.3594656598267,151.25956122137893,151.61345062559988,8093900
2023-12-12,153.5262908935547,153.6506169856291,151.95774481419468,152.29248687005938,10223000
2023-12-13,154.0427703857422,154.9705095983316,152.80898085024555,153.52630408097065,12379100
2023-12-14,156.84510803222656,157.65806553818322,154.66444675487165,154.7792137924238,13643000
2023-12-15,158.0310821533203,158.07890661972826,155.31482175149597,155.9747614435823,20309300
2023-12-18,158.9875030517578,159.8482996107325,158.41365327308523,158.69101181034705,8469600
2023-12-19,161.11077880859375,161.12991151250628,158.3371350943328,158.7675260715144,10345700
2023-12-20,159.29356384277344,162.028956706584,159.1979149184676,160.670826626507,10734700
2023-12-21,160.20220947265625,160.76650031988524,158.46149786312634,159.57096144322364,7601700
2023-12-22,160.1065216064453,160.90036097886082,159.9439301100195,160.2021705309202,6576300
2023-12-26,161.05340576171875,161.41685418980157,159.89611790038964,160.16393199064615,4683600
2023-12-27,162.01937866210938,162.08633582610224,160.27868211998862,160.52734888486975,6428600
2023-12-28,162.88018798828125,163.22450370195824,161.63682487811562,161.97158153646015,6320100
2023-12-29,162.68890380859375,163.2531945435635,162.2393801128782,162.59325487989693,6435100
2024-01-02,164.58265686035156,164.66873215230956,161.5507721826672,161.7229227665832,9977400
2024-01-03,163.8653106689453,164.54436844700683,162.94713056779034,164.3722178871527,9852300
2024-01-04,164.9527587890625,166.81967873498522,164.11552287151747,164.21176161090378,11972500
2024-01-05,165.7803497314453,166.848535049971,165.01048392534204,165.01048392534204,10066000
2024-01-08,165.53976440429688,165.86695259331466,163.1050743016004,165.53976440429688,11229900
2024-01-09,164.2310028076172,165.31842414321613,163.69210113971522,165.15483004288654,9923600
2024-01-10,164.57742309570312,164.6351604558874,162.58539606554118,163.59584392066822,9670200
2024-01-11,163.88455200195312,163.94228936446135,162.28708311404174,163.91342068320722,11919500
2024-01-12,162.68167114257812,169.66817228151274,162.5373130258906,167.2527325089045,19436500
2024-01-16,161.66159057617188,161.75781462803792,158.11059560979592,158.6591152889438,17206400
2024-01-17,160.79547119140625,162.70089226082183,160.21808288149663,161.0360533248606,11107500
2024-01-18,161.11305236816406,161.2189091014691,159.01518306953383,160.82435085151675,9382300
2024-01-19,163.8941650390625,164.14437984764677,160.78584808507614,161.23814365632103,13115700
2024-01-22,163.7017364501953,165.50128642808386,163.31681084212389,164.03855737023585,12837500
2024-01-23,162.6239013671875,163.35526575384816,162.0946177460663,163.27827771041527,8360800
2024-01-24,164.07701110839844,164.5677933627289,162.49879293788166,162.9799571933315,9967100
